Student_ID,Name,Gender,Age,Education_Level,Employment_Status,Device_Type,Internet_Connection_Quality,Enrollment_Date,Payment_Mode,ZAge Group
"STU130965","Aarav Kumar","Female",19,"Master","Student","Mobile","Medium",2025-06-16 00:00:00.000,"Debit Card","19 and below"
"STU132513","Pooja Sharma","Female",19,"Master","Student","Mobile","Medium",2025-08-25 00:00:00.000,"Scholarship","19 and below"
"STU133631","Pooja Bose","Female",19,"Master","Unemployed","Mobile","Medium",2024-09-23 00:00:00.000,"Free","19 and below"
"STU133902","Pooja Nair","Female",19,"Master","Student","Mobile","Medium",2024-10-28 00:00:00.000,"Free","19 and below"
"STU134340","Aditya Nair","Female",19,"Master","Student","Mobile","Medium",2023-12-28 00:00:00.000,"UPI","19 and below"
"STU135889","Sai Bhardwaj","Female",19,"Master","Student","Mobile","Medium",2024-03-26 00:00:00.000,"Debit Card","19 and below"
"STU137677","Ritika Shah","Female",19,"Master","Employed","Mobile","Medium",2025-04-02 00:00:00.000,"Debit Card","19 and below"
"STU139063","Arjun Desai","Female",19,"Master","Employed","Mobile","Medium",2024-05-31 00:00:00.000,"Debit Card","19 and below"
"STU139481","Ritika Iyer","Female",19,"Master","Student","Mobile","Medium",2024-03-06 00:00:00.000,"Credit Card","19 and below"
"STU140567","Priya Mehta","Female",19,"Master","Employed","Mobile","Medium",2025-07-07 00:00:00.000,"Debit Card","19 and below"
"STU140580","Meera Joshi","Female",19,"Master","Employed","Mobile","Medium",2024-07-03 00:00:00.000,"Scholarship","19 and below"
"STU141031","Pooja Bhardwaj","Female",19,"Master","Student","Mobile","Medium",2024-06-14 00:00:00.000,"UPI","19 and below"
"STU141385","Krishna Bhardwaj","Female",19,"Master","Student","Mobile","Medium",2025-09-28 00:00:00.000,"Free","19 and below"
"STU143234","Krishna Sharma","Female",19,"Master","Student","Mobile","Medium",2023-11-09 00:00:00.000,"Scholarship","19 and below"
"STU143794","Kavya Joshi","Female",19,"Master","Student","Mobile","Medium",2024-07-07 00:00:00.000,"Credit Card","19 and below"
"STU145452","Sakshi Gupta","Female",19,"Master","Student","Mobile","Medium",2024-04-15 00:00:00.000,"Debit Card","19 and below"
"STU145858","Pooja Shah","Female",19,"Master","Unemployed","Mobile","Medium",2025-04-03 00:00:00.000,"Scholarship","19 and below"
"STU146271","Ananya Sharma","Female",19,"Master","Student","Mobile","Medium",2025-04-12 00:00:00.000,"Debit Card","19 and below"
"STU146659","Vivaan Verma","Female",19,"Master","Student","Mobile","Medium",2025-08-01 00:00:00.000,"UPI","19 and below"
"STU147652","Sai Mehta","Female",19,"Master","Self-Employed","Mobile","Medium",2025-10-01 00:00:00.000,"Debit Card","19 and below"
"STU148083","Isha Verma","Female",19,"Master","Employed","Mobile","Medium",2024-06-21 00:00:00.000,"Credit Card","19 and below"
"STU148085","Arjun Mehta","Female",19,"Master","Student","Mobile","Medium",2024-01-26 00:00:00.000,"NetBanking","19 and below"
"STU148170","Vivaan Joshi","Female",19,"Master","Employed","Mobile","Medium",2025-01-03 00:00:00.000,"Debit Card","19 and below"
"STU148226","Vivaan Joshi","Female",19,"Master","Unemployed","Mobile","Medium",2024-03-24 00:00:00.000,"UPI","19 and below"
"STU149129","Meera Verma","Female",19,"Master","Employed","Mobile","Medium",2024-07-10 00:00:00.000,"Free","19 and below"
"STU149171","Isha Kumar","Female",19,"Master","Employed","Mobile","Medium",2023-11-27 00:00:00.000,"Free","19 and below"
"STU149574","Aditya Bose","Female",19,"Master","Student","Mobile","Medium",2025-01-21 00:00:00.000,"UPI","19 and below"
"STU151215","Vivaan Kumar","Female",19,"Master","Student","Mobile","Medium",2025-09-17 00:00:00.000,"Credit Card","19 and below"
"STU152250","Meera Verma","Female",19,"Master","Employed","Mobile","Medium",2025-08-14 00:00:00.000,"UPI","19 and below"
"STU152383","Pooja Gupta","Female",19,"Master","Employed","Mobile","Medium",2025-08-11 00:00:00.000,"Debit Card","19 and below"
"STU153212","Sakshi Nair","Female",19,"Master","Employed","Mobile","Medium",2024-05-09 00:00:00.000,"Credit Card","19 and below"
"STU155299","Vihaan Verma","Female",19,"Master","Employed","Mobile","Medium",2025-04-09 00:00:00.000,"UPI","19 and below"
"STU155385","Vihaan Joshi","Female",19,"Master","Student","Mobile","Medium",2025-10-04 00:00:00.000,"UPI","19 and below"
"STU157106","Kavya Kumar","Female",19,"Master","Employed","Mobile","Medium",2024-03-26 00:00:00.000,"Debit Card","19 and below"
"STU157826","Aarav Sharma","Female",19,"Master","Student","Mobile","Medium",2024-09-21 00:00:00.000,"Debit Card","19 and below"
"STU158851","Krishna Desai","Female",19,"Master","Employed","Mobile","Medium",2024-10-26 00:00:00.000,"Scholarship","19 and below"
"STU159533","Kavya Patel","Female",19,"Master","Student","Mobile","Medium",2024-11-30 00:00:00.000,"Credit Card","19 and below"
"STU159696","Sai Mehta","Female",19,"Master","Student","Mobile","Medium",2024-05-20 00:00:00.000,"NetBanking","19 and below"
"STU160095","Ritika Shah","Female",19,"Master","Employed","Mobile","Medium",2024-08-24 00:00:00.000,"Free","19 and below"
"STU160204","Rohan Verma","Female",19,"Master","Student","Mobile","Medium",2024-07-19 00:00:00.000,"Debit Card","19 and below"
"STU160441","Arjun Desai","Female",19,"Master","Employed","Mobile","Medium",2024-02-03 00:00:00.000,"NetBanking","19 and below"
"STU160608","Arjun Kumar","Female",19,"Master","Employed","Mobile","Medium",2023-10-23 00:00:00.000,"Free","19 and below"
"STU162481","Sai Verma","Female",19,"Master","Self-Employed","Mobile","Medium",2025-05-09 00:00:00.000,"UPI","19 and below"
"STU162620","Nikhil Desai","Female",19,"Master","Self-Employed","Mobile","Medium",2025-04-28 00:00:00.000,"Scholarship","19 and below"
"STU165299","Rohan Bose","Female",19,"Master","Employed","Mobile","Medium",2025-03-19 00:00:00.000,"NetBanking","19 and below"
"STU165538","Ananya Nair","Female",19,"Master","Student","Mobile","Medium",2024-09-19 00:00:00.000,"Free","19 and below"
"STU166485","Rahul Shah","Female",19,"Master","Student","Mobile","Medium",2025-07-28 00:00:00.000,"Debit Card","19 and below"
"STU169143","Aarav Patel","Female",19,"Master","Employed","Mobile","Medium",2025-03-16 00:00:00.000,"UPI","19 and below"
"STU169805","Arjun Singh","Female",19,"Master","Student","Mobile","Medium",2025-03-05 00:00:00.000,"Credit Card","19 and below"
"STU170191","Aditya Kumar","Female",19,"Master","Student","Mobile","Medium",2024-03-19 00:00:00.000,"Scholarship","19 and below"
"STU170406","Ananya Kumar","Female",19,"Master","Employed","Mobile","Medium",2024-04-29 00:00:00.000,"Free","19 and below"
"STU170974","Pooja Reddy","Female",19,"Master","Student","Mobile","Medium",2024-04-19 00:00:00.000,"Debit Card","19 and below"
"STU171072","Sneha Bhardwaj","Female",19,"Master","Student","Mobile","Medium",2024-03-07 00:00:00.000,"Free","19 and below"
"STU172713","Kavya Shah","Female",19,"Master","Employed","Mobile","Medium",2025-06-17 00:00:00.000,"Free","19 and below"
"STU173335","Priya Sharma","Female",19,"Master","Student","Mobile","Medium",2025-08-29 00:00:00.000,"Free","19 and below"
"STU173439","Arjun Reddy","Female",19,"Master","Employed","Mobile","Medium",2025-09-29 00:00:00.000,"Credit Card","19 and below"
"STU174490","Vihaan Verma","Female",19,"Master","Student","Mobile","Medium",2024-07-25 00:00:00.000,"Credit Card","19 and below"
"STU174524","Ritika Gupta","Female",19,"Master","Employed","Mobile","Medium",2024-11-28 00:00:00.000,"Debit Card","19 and below"
"STU175903","Priya Iyer","Female",19,"Master","Student","Mobile","Medium",2023-10-26 00:00:00.000,"Credit Card","19 and below"
"STU178200","Neha Bhardwaj","Female",19,"Master","Student","Mobile","Medium",2024-11-04 00:00:00.000,"UPI","19 and below"
"STU179118","Ritika Joshi","Female",19,"Master","Employed","Mobile","Medium",2024-06-27 00:00:00.000,"UPI","19 and below"
"STU179881","Rohan Reddy","Female",19,"Master","Student","Mobile","Medium",2025-04-18 00:00:00.000,"Scholarship","19 and below"
"STU180002","Neha Shah","Female",19,"Master","Unemployed","Mobile","Medium",2025-08-23 00:00:00.000,"Debit Card","19 and below"
"STU180269","Isha Reddy","Female",19,"Master","Employed","Mobile","Medium",2024-05-09 00:00:00.000,"Free","19 and below"
"STU181087","Nikhil Bose","Female",19,"Master","Employed","Mobile","Medium",2025-06-14 00:00:00.000,"Debit Card","19 and below"
"STU182240","Ritika Nair","Female",19,"Master","Employed","Mobile","Medium",2025-07-19 00:00:00.000,"Free","19 and below"
"STU182612","Sneha Singh","Female",19,"Master","Unemployed","Mobile","Medium",2024-09-18 00:00:00.000,"NetBanking","19 and below"
"STU182776","Rahul Bose","Female",19,"Master","Employed","Mobile","Medium",2024-04-07 00:00:00.000,"Debit Card","19 and below"
"STU183401","Vihaan Kumar","Female",19,"Master","Student","Mobile","Medium",2024-08-26 00:00:00.000,"UPI","19 and below"
"STU184396","Kavya Gupta","Female",19,"Master","Self-Employed","Mobile","Medium",2025-08-06 00:00:00.000,"Free","19 and below"
"STU185201","Vivaan Iyer","Female",19,"Master","Self-Employed","Mobile","Medium",2024-07-29 00:00:00.000,"Debit Card","19 and below"
"STU186649","Nikhil Patel","Female",19,"Master","Employed","Mobile","Medium",2025-02-16 00:00:00.000,"UPI","19 and below"
"STU188947","Pooja Bose","Female",19,"Master","Self-Employed","Mobile","Medium",2025-08-06 00:00:00.000,"UPI","19 and below"
"STU190043","Nikhil Singh","Female",19,"Master","Student","Mobile","Medium",2023-11-26 00:00:00.000,"UPI","19 and below"
"STU190305","Aditya Sharma","Female",19,"Master","Student","Mobile","Medium",2024-06-22 00:00:00.000,"UPI","19 and below"
"STU190627","Priya Verma","Female",19,"Master","Student","Mobile","Medium",2025-08-19 00:00:00.000,"Free","19 and below"
"STU191061","Isha Singh","Female",19,"Master","Student","Mobile","Medium",2025-02-09 00:00:00.000,"Free","19 and below"
"STU191153","Krishna Mehta","Female",19,"Master","Employed","Mobile","Medium",2025-08-21 00:00:00.000,"Credit Card","19 and below"
"STU192520","Meera Iyer","Female",19,"Master","Student","Mobile","Medium",2024-09-07 00:00:00.000,"Debit Card","19 and below"
"STU192712","Nikhil Shah","Female",19,"Master","Student","Mobile","Medium",2025-05-13 00:00:00.000,"Credit Card","19 and below"
"STU192874","Sakshi Bose","Female",19,"Master","Student","Mobile","Medium",2025-09-19 00:00:00.000,"Scholarship","19 and below"
"STU193658","Sai Iyer","Female",19,"Master","Student","Mobile","Medium",2024-02-07 00:00:00.000,"NetBanking","19 and below"
"STU195747","Ananya Kumar","Female",19,"Master","Employed","Mobile","Medium",2024-11-25 00:00:00.000,"Free","19 and below"
"STU197723","Vivaan Sharma","Female",19,"Master","Employed","Mobile","Medium",2024-10-02 00:00:00.000,"UPI","19 and below"
"STU198467","Isha Desai","Female",19,"Master","Unemployed","Mobile","Medium",2025-08-27 00:00:00.000,"UPI","19 and below"
"STU199033","Rohan Bhardwaj","Female",19,"Master","Employed","Mobile","Medium",2023-12-13 00:00:00.000,"Free","19 and below"
"STU199673","Sai Sharma","Female",19,"Master","Employed","Mobile","Medium",2025-03-24 00:00:00.000,"NetBanking","19 and below"
"STU100514","Sai Mehta","Female",18,"Master","Student","Mobile","Medium",2023-11-23 00:00:00.000,"Free","19 and below"
"STU100742","Rahul Joshi","Female",18,"Master","Unemployed","Mobile","Medium",2025-08-12 00:00:00.000,"Credit Card","19 and below"
"STU101600","Rohan Sharma","Female",18,"Master","Employed","Mobile","Medium",2025-02-28 00:00:00.000,"UPI","19 and below"
"STU102492","Vivaan Bose","Female",18,"Master","Self-Employed","Mobile","Medium",2024-03-07 00:00:00.000,"Free","19 and below"
"STU103497","Vivaan Bhardwaj","Female",18,"Master","Employed","Mobile","Medium",2025-08-11 00:00:00.000,"UPI","19 and below"
"STU104377","Kavya Iyer","Female",18,"Master","Student","Mobile","Medium",2024-05-26 00:00:00.000,"UPI","19 and below"
"STU105628","Isha Singh","Female",18,"Master","Student","Mobile","Medium",2025-04-21 00:00:00.000,"Scholarship","19 and below"
"STU105738","Sakshi Kumar","Female",18,"Master","Employed","Mobile","Medium",2023-12-02 00:00:00.000,"Free","19 and below"
"STU107315","Nikhil Singh","Female",18,"Master","Student","Mobile","Medium",2024-10-04 00:00:00.000,"Free","19 and below"
"STU107489","Pooja Gupta","Female",18,"Master","Employed","Mobile","Medium",2025-06-09 00:00:00.000,"UPI","19 and below"
"STU109403","Aarav Bhardwaj","Female",18,"Master","Self-Employed","Mobile","Medium",2025-07-31 00:00:00.000,"Debit Card","19 and below"
"STU110588","Vivaan Sharma","Female",18,"Master","Unemployed","Mobile","Medium",2025-01-21 00:00:00.000,"NetBanking","19 and below"
"STU112993","Ritika Gupta","Female",18,"Master","Student","Mobile","Medium",2024-08-17 00:00:00.000,"Free","19 and below"
"STU113928","Priya Singh","Female",18,"Master","Employed","Mobile","Medium",2024-01-27 00:00:00.000,"UPI","19 and below"
"STU114388","Arjun Bhardwaj","Female",18,"Master","Employed","Mobile","Medium",2023-10-28 00:00:00.000,"Credit Card","19 and below"
"STU115555","Isha Desai","Female",18,"Master","Employed","Mobile","Medium",2024-11-21 00:00:00.000,"Free","19 and below"
"STU115675","Rohan Nair","Female",18,"Master","Employed","Mobile","Medium",2025-06-25 00:00:00.000,"Credit Card","19 and below"
"STU115775","Krishna Bose","Female",18,"Master","Student","Mobile","Medium",2023-12-29 00:00:00.000,"UPI","19 and below"
"STU116934","Nikhil Iyer","Female",18,"Master","Employed","Mobile","Medium",2025-03-23 00:00:00.000,"Debit Card","19 and below"
"STU117233","Sakshi Reddy","Female",18,"Master","Self-Employed","Mobile","Medium",2025-03-27 00:00:00.000,"UPI","19 and below"
"STU119882","Kavya Nair","Female",18,"Master","Student","Mobile","Medium",2024-11-07 00:00:00.000,"UPI","19 and below"
"STU120468","Ananya Nair","Female",18,"Master","Student","Mobile","Medium",2024-01-12 00:00:00.000,"Credit Card","19 and below"
"STU120753","Pooja Bhardwaj","Female",18,"Master","Student","Mobile","Medium",2024-11-11 00:00:00.000,"Debit Card","19 and below"
"STU121263","Vihaan Joshi","Female",18,"Master","Employed","Mobile","Medium",2024-12-04 00:00:00.000,"Free","19 and below"
"STU121649","Aarav Desai","Female",18,"Master","Self-Employed","Mobile","Medium",2025-02-13 00:00:00.000,"Free","19 and below"
"STU122623","Isha Shah","Female",18,"Master","Student","Mobile","Medium",2024-11-20 00:00:00.000,"Debit Card","19 and below"
"STU123113","Sai Kumar","Female",18,"Master","Self-Employed","Mobile","Medium",2025-08-25 00:00:00.000,"UPI","19 and below"
"STU123501","Krishna Singh","Female",18,"Master","Student","Mobile","Medium",2023-10-22 00:00:00.000,"UPI","19 and below"
"STU124550","Krishna Shah","Female",18,"Master","Employed","Mobile","Medium",2024-11-24 00:00:00.000,"Credit Card","19 and below"
"STU124684","Vivaan Reddy","Female",18,"Master","Student","Mobile","Medium",2024-03-04 00:00:00.000,"UPI","19 and below"
"STU126241","Krishna Shah","Female",18,"Master","Employed","Mobile","Medium",2024-09-08 00:00:00.000,"Free","19 and below"
"STU126774","Krishna Singh","Female",18,"Master","Student","Mobile","Medium",2025-08-10 00:00:00.000,"UPI","19 and below"
"STU128227","Kavya Desai","Female",18,"Master","Unemployed","Mobile","Medium",2025-06-28 00:00:00.000,"UPI","19 and below"
"STU129691","Vivaan Mehta","Female",18,"Master","Employed","Mobile","Medium",2024-04-08 00:00:00.000,"UPI","19 and below"
"STU131771","Krishna Iyer","Female",18,"Master","Employed","Mobile","Medium",2025-03-08 00:00:00.000,"Free","19 and below"
"STU132374","Rahul Sharma","Female",18,"Master","Employed","Mobile","Medium",2024-04-28 00:00:00.000,"NetBanking","19 and below"
"STU134876","Sakshi Bose","Female",18,"Master","Unemployed","Mobile","Medium",2025-08-04 00:00:00.000,"Debit Card","19 and below"
"STU137029","Isha Shah","Female",18,"Master","Employed","Mobile","Medium",2025-02-07 00:00:00.000,"Free","19 and below"
"STU138147","Rohan Mehta","Female",18,"Master","Student","Mobile","Medium",2024-10-26 00:00:00.000,"Debit Card","19 and below"
"STU140466","Sneha Bhardwaj","Female",18,"Master","Self-Employed","Mobile","Medium",2024-02-16 00:00:00.000,"UPI","19 and below"
"STU141293","Sakshi Sharma","Female",18,"Master","Employed","Mobile","Medium",2023-11-12 00:00:00.000,"Credit Card","19 and below"
"STU142044","Sai Shah","Female",18,"Master","Employed","Mobile","Medium",2025-01-01 00:00:00.000,"Debit Card","19 and below"
"STU142128","Sai Kumar","Female",18,"Master","Employed","Mobile","Medium",2024-05-19 00:00:00.000,"Free","19 and below"
"STU142674","Aarav Sharma","Female",18,"Master","Student","Mobile","Medium",2024-06-16 00:00:00.000,"UPI","19 and below"
"STU144270","Vihaan Iyer","Female",18,"Master","Student","Mobile","Medium",2024-05-20 00:00:00.000,"UPI","19 and below"
"STU144472","Sakshi Nair","Female",18,"Master","Employed","Mobile","Medium",2024-07-14 00:00:00.000,"UPI","19 and below"
"STU144768","Vihaan Gupta","Female",18,"Master","Employed","Mobile","Medium",2023-11-29 00:00:00.000,"Free","19 and below"
"STU144988","Nikhil Iyer","Female",18,"Master","Self-Employed","Mobile","Medium",2024-04-22 00:00:00.000,"Debit Card","19 and below"
"STU146545","Vihaan Mehta","Female",18,"Master","Student","Mobile","Medium",2025-05-27 00:00:00.000,"UPI","19 and below"
"STU147453","Ritika Desai","Female",18,"Master","Student","Mobile","Medium",2025-01-23 00:00:00.000,"UPI","19 and below"
"STU147684","Ananya Singh","Female",18,"Master","Student","Mobile","Medium",2025-01-09 00:00:00.000,"Credit Card","19 and below"
"STU150077","Pooja Iyer","Female",18,"Master","Employed","Mobile","Medium",2024-03-20 00:00:00.000,"Debit Card","19 and below"
